date,freq(Hz)
20070402_2,6.180571061550699
20070403_2,9.920452390286
20070403,4.1121390977995995
20070403,14.9105026611825
20070404_2,29.5345098608979
20070404,16.563785192459502
20070404,2.4628597671338
20070405,29.9252771362769
20070406_2,16.1340264071784
20070407,21.829121879241903
20070407,4.058442372322
20070413_2,28.7682167138779
20070413,9.536878237210699
20070416_2,29.9252771362769
20070417_2,17.0049913752387
20070417_2,3.3322163154713
20070417,26.9383428481196
20070418,7.9339316327065
20070419,27.655894016546
20070419,6.6877354160637
20070421_2,25.224862653817798
20070421_2,9.663059438183
20070421,13.0739901422626
20070423,28.3925584497421
20070423,5.141748382830301
20070424,29.9252771362769
20070425_2,16.3474936212856
20070425_2,6.180571061550699
20070429,4.568094734645601
20070429,3.2887039000427003
20070501,6.180571061550699
20070502,23.3119354236566
20070502,14.9105026611825
20070502,7.5275699734389
20070503,3.6056508120418
20070505,19.6502898395402
20070506,20.440626372671
20070508,29.5345098608979
20070510,13.24697041281
20070510,6.0202118996265
20070511_2,11.0204361407953
20070511,17.0049913752387
20070515,28.3925584497421
20070515,17.2299822140521
20070517,22.4105797661834
20070517,6.4291542196335
20070517,3.4662383737674998
20070519_2,27.655894016546
20070519_2,17.2299822140521
20070519,16.782938489402902
20070520_2,29.148845263860302
20070520,16.3474936212856
20070520,2.2170341311046
20070522,9.920452390286
20070522,5.3485499936107
20070524_2,26.9383428481196
20070524,27.655894016546
20070524,15.9233466693997
20070524,2.8459825230368
20070525_2,26.586579260766698
20070525_2,16.563785192459502
20070525_2,9.536878237210699
20070525_2,3.3322163154713
20070525,5.5636691849175
20070525,2.8836373492567997
20070526,12.2423865319155
20070527,23.0075258287903
20070528_2,29.5345098608979
20070528_2,10.5943311313739
20070528_2,2.9996175187112
20070528,9.048416545818
20070529_2,26.2394090376784
20070529,23.0075258287903
20070529,4.1665462776985
20070530,15.5102045015474
20070530,7.5275699734389
20070530,3.6533567110199
20070531_2,23.0075258287903
20070531_2,12.2423865319155
20070531_2,6.0998645436792
20070531,26.9383428481196
20070531,9.168134973405099
20070601,26.2394090376784
20070601,14.715799819404
20070602_2,21.544075012613998
20070602_2,12.2423865319155
20070602_2,6.514217526566
20070602,29.9252771362769
20070604_2,15.5102045015474
20070604_2,5.7874404906336006
20070608_2,25.5586095450805
20070608_2,13.599827273806099
20070608,16.3474936212856
20070609,21.829121879241903
20070610_2,9.168134973405099
20070610_2,3.4209758848367002
20070610,29.148845263860302
20070610,7.627166276969899
20070610,3.3322163154713
20070611,28.3925584497421
20070612,2.4306994968558997
20070614,25.896772198242697
20070618,29.9252771362769
20070620_2,27.2947605739449
20070620,9.4123447230378
20070620,2.4954455457830997
20070621,14.146813624975799
20070622,20.7110736532356
20070623_2,25.896772198242697
20070623,14.715799819404
20070624_2,23.932890713885
20070624_2,3.3763044380338
20070624,24.2495436917152
20070626_2,29.148845263860302
20070626_2,16.1340264071784
20070626,24.2495436917152
20070627,19.9102802797801
20070628_2,26.2394090376784
20070628_2,7.5275699734389
20070628,23.3119354236566
20070628,10.455989291068901
20070628,6.180571061550699
20070630,15.7154180088034
20070630,7.1420214249678
20070701_2,5.4193159659622
20070701,26.9383428481196
20070701,5.141748382830301
20070701,2.9217903816063
20070702_2,8.8136491627431
20070702,13.422239362916901
20070702,7.2365165855808
20070704,28.7682167138779
20070705_2,7.9339316327065
20070705_2,3.3322163154713
20070706_2,16.3474936212856
20070706_2,9.4123447230378
20070706,10.455989291068901
20070706,2.8088193973208
20070708_2,8.3622299592791
20070709_2,17.2299822140521
20070710_2,10.455989291068901
20070710,15.107781591047399
20070711,25.224862653817798
20070711,2.5958126038456
20070712_2,4.3341251667192005
20070712,13.779764827347401
20070714,12.9032686654669
20070715_2,26.586579260766698
20070715_2,6.776219977321
20070715,30.3212146028738
20070717_2,23.0075258287903
20070718,30.3212146028738
20070719,25.5586095450805
20070722_2,4.7518239409359
20070722_2,2.5619162220684
20070722,26.586579260766698
20070724,11.9247494034593
20070725_2,28.3925584497421
20070725_2,16.3474936212856
20070726_2,4.7518239409359
20070727_2,5.2787080904358
20070727,19.3936943805896
20070728,21.829121879241903
20070731_2,14.9105026611825
20070731_2,4.5084440946531
20070731,5.3485499936107
20070802,24.2495436917152
20070803_2,18.8905116574214
20070803_2,3.2033762181868
20070807,7.9339316327065
20070809_2,5.8640133663169
20070810_2,27.655894016546
20070810,25.896772198242697
20070810,5.7874404906336006
20070810,2.8088193973208
20070812,13.599827273806099
20070812,3.9015227546952
20070813_2,6.180571061550699
20070814,15.3076706928866
20070814,6.514217526566
20070814,2.6301574642606997
20070816_2,13.24697041281
20070816,29.9252771362769
20070816,11.0204361407953
20070819,31.1288746393159
20070819,14.146813624975799
20070819,5.2787080904358
20070820_2,26.9383428481196
20070820_2,4.3341251667192005
20070820,5.6372813714322
20070821_2,6.776219977321
20070821_2,3.7016938005696
20070823_2,20.1737106198672
20070823,2.6649567370764
20070824_2,19.6502898395402
20070828,3.1615462096928
20070830,20.7110736532356
20070831,16.563785192459502
20070831,5.7874404906336006
20070831,11.166246104275599
20070831,4.058442372322
20070901,27.2947605739449
20070901,14.333988284097101
20070901,7.627166276969899
20070902,20.1737106198672
20070902,8.6985596464861
20070902,5.2787080904358
20070903,15.7154180088034
20070903,8.8136491627431
20070903,5.5636691849175
20070904_2,3.2457596741062997
20070904,8.253035120334099
20070904,2.4306994968558997
20070905,30.7223906668191
20070906_2,26.586579260766698
20070907_2,19.1404495709217
20070907,20.7110736532356
20070907,10.0517086112065
20070907,4.2775297248512
20070907,2.306203455492
20070908_2,5.49101823373
20070908_2,3.2887039000427003
20070908,13.0739901422626
20070908,4.3341251667192005
20070909_2,13.779764827347401
20070909_2,6.776219977321
20070909,22.1179401640499
20070909,12.2423865319155
20070909,7.2365165855808
20070909,4.2216733119490994
20070910_2,6.4291542196335
20070910_2,3.1615462096928
20070910,28.7682167138779
20070910,2.772141551434
20070912,11.166246104275599
20070914,3.1615462096928
20070915_2,25.5586095450805
20070915_2,3.2033762181868
20070915,17.922973743447102
20070916,13.24697041281
20070917,8.9302614134861
20070919_2,2.2760888190705
20070919,15.107781591047399
20070919,6.6877354160637
20070919,4.1665462776985
20070919,2.5958126038456
20070920_2,13.0739901422626
20070920_2,2.5958126038456
20070922_2,13.9620831113584
20070922,11.166246104275599
20070922,7.0487601916557
20070922,2.3676333286453
20070923_2,5.711867511254201
20070923,2.4306994968558997
20070924,10.184701466188901
20070924,6.2623453969091
20070925_2,5.2097781898495
20070925,11.615353588501199
20070926_2,29.148845263860302
20070926_2,7.0487601916557
20070926,26.9383428481196
20070926,7.0487601916557
20070926,4.1665462776985
20070927,28.3925584497421
20070927,3.2887039000427003
20070929_2,28.3925584497421
20070929,7.5275699734389
20070929,3.9531432970324
20070929,2.5958126038456
20070930_2,28.021805568961
20070930,17.457949877518498
20070930,7.2365165855808
20070930,2.8836373492567997
20071001,8.253035120334099
20071001,2.7002164345643
20071002_2,5.3485499936107
20071002,15.5102045015474
20071003_2,27.2947605739449
20071003,20.440626372671
20071003,6.956716772898099
20071004_2,22.1179401640499
20071004_2,2.6649567370764
20071004,7.9339316327065
20071004,3.3322163154713
20071005_2,29.148845263860302
20071005,3.512099724828
20071006,28.3925584497421
20071006,10.5943311313739
20071006,7.7280803262957
20071006,4.2216733119490994
20071007,13.24697041281
20071007,9.536878237210699
20071007,2.772141551434
20071008_2,28.7682167138779
20071008_2,12.404363962783501
20071008_2,3.1615462096928
20071009_2,8.6985596464861
20071009_2,4.3914694155497
20071009,25.224862653817798
20071009,6.514217526566
20071009,3.512099724828
20071010_2,8.584972980695099
20071010_2,4.6897741465088
20071010,4.058442372322
20071011_2,24.57038626409
20071011_2,12.2423865319155
20071011_2,2.5958126038456
20071011,2.9217903816063
20071012_2,21.544075012613998
20071012,23.3119354236566
20071012,7.627166276969899
20071013_2,8.0389044547292
20071013_2,4.8146947081579
20071013_2,3.0795177214638
20071013,19.9102802797801
20071014,26.9383428481196
20071015,15.5102045015474
20071015,10.184701466188901
20071015,7.2365165855808
20071016,24.2495436917152
20071017_2,6.956716772898099
20071017_2,2.8836373492567997
20071017,24.895473862992
20071017,2.7359426485438
20071018,5.3485499936107
20071019,28.3925584497421
20071019,11.615353588501199
20071020_2,23.0075258287903
20071021,26.586579260766698
20071022,28.7682167138779
20071022,10.7345033546534
20071022,5.9415993678024
20071023,13.0739901422626
20071024,17.6889337516194
20071025,10.0517086112065
20071025,6.180571061550699
20071026_2,30.7223906668191
20071026_2,13.24697041281
20071026,4.7518239409359
20071027_2,5.8640133663169
20071027,19.1404495709217
20071027,3.2457596741062997
20071028,29.5345098608979
20071028,18.1601102880996
20071028,4.8146947081579
20071029,30.3212146028738
20071029,16.563785192459502
20071029,9.920452390286
20071030,21.2627503166085
20071031,16.563785192459502
20071101,29.5345098608979
20071102,18.1601102880996
20071102,11.313985260501
20071102,5.49101823373
20071102,2.2760888190705
20071103,28.3925584497421
20071105,23.3119354236566
20071107,14.146813624975799
20071107,10.184701466188901
20071108,21.829121879241903
20071108,11.166246104275599
20071109,2.1880838766796
20071110,11.615353588501199
20071110,7.2365165855808
20071111,6.0202118996265
20071112,14.146813624975799
20071112,10.0517086112065
20071112,4.8783973103594995
20071113,25.5586095450805
20071114,25.896772198242697
20071114,15.3076706928866
20071114,9.663059438183
20071114,4.8783973103594995
20071114,2.7359426485438
20071115,14.5236394268949
20071115,10.8765301784673
20071115,5.711867511254201
20071117,19.3936943805896
20071118_2,28.021805568961
20071118_2,12.568484496063899
20071118_2,3.6056508120418
20071118,13.24697041281
20071118,3.8505762785861
20071119,25.5586095450805
20071119,8.584972980695099
20071120,24.57038626409
20071120,13.779764827347401
20071121,10.455989291068901
20071121,5.711867511254201
20071122,15.5102045015474
20071122,6.514217526566
20071123,28.7682167138779
20071123,14.146813624975799
20071124_2,24.57038626409
20071124,25.5586095450805
20071124,9.289437380004701
20071124,3.0795177214638
20071125,28.3925584497421
20071127,27.2947605739449
20071127,5.141748382830301
20071127,3.2887039000427003
20071128_2,17.6889337516194
20071128_2,9.289437380004701
20071128_2,4.1121390977995995
20071128,3.6056508120418
20071129_2,26.586579260766698
20071129_2,17.457949877518498
20071129_2,5.7874404906336006
20071202,19.3936943805896
20071202,7.0487601916557
20071203_2,20.7110736532356
20071203,3.512099724828
20071204,9.168134973405099
20071206,19.1404495709217
20071207,13.599827273806099
20071207,8.3622299592791
20071207,3.5585678614856002
20071209,23.3119354236566
20071210,15.7154180088034
20071210,7.7280803262957
20071211,2.6649567370764
20071213,27.2947605739449
20071213,17.2299822140521
20071214,8.9302614134861
20071214,6.345201677909101
20071215,19.1404495709217
20071215,8.145266158566601
20071216_2,24.2495436917152
20071216,29.148845263860302
20071216,9.048416545818
20071217,17.6889337516194
20071219_2,27.655894016546
20071219,28.021805568961
20071219,15.107781591047399
20071219,5.3485499936107
20071220_2,29.9252771362769
20071220_2,13.0739901422626
20071220,27.2947605739449
20071220,2.772141551434
20071221,13.0739901422626
20071223_2,13.422239362916901
20071223_2,2.52846246265
20071223,21.544075012613998
20071223,4.0054468240806
20071224,22.707091244997198
20071225_2,13.24697041281
20071225_2,6.514217526566
20071225,5.711867511254201
20071226,11.615353588501199
20071227_2,7.1420214249678
20071227_2,3.2887039000427003
20071227,6.86587526635
20071229,28.3925584497421
20071230,27.655894016546
20071230,11.0204361407953
20071230,3.512099724828
20071231_2,15.7154180088034
20071231_2,3.8002950666805
20071231,13.24697041281
20071231,4.7518239409359
20071231,2.9604482117862
