date,freq(Hz)
20070212_2,0.0255586095450805
20070212,
20070213_2,0.0221179401640499
20070213,0.0258967721982427
20070214_2,
20070214,0.0265865792607667
20070215_2,0.0125684844960639
20070215_2,0.0070487601916557
20070215,0.0143339882840971
20070215,0.006514217526566
20070216_2,0.027655894016546
20070216,0.0283925584497421
20070218_2,0.0291488452638603
20070218_2,0.0024954455457831
20070218,0.0233119354236566
20070219_2,0.0230075258287903
20070219,0.0221179401640499
20070219,0.0079339316327065
20070220,0.0295345098608979
20070221_2,0.0269383428481196
20070221_2,0.0032887039000427
20070221,
20070222_2,0.0186438374583063
20070222,0.0149105026611825
20070222,0.0072365165855808
20070223,0.0299252771362769
20070224_2,0.0299252771362769
20070224_2,0.0184003843556662
20070224,
20070225,0.0191404495709217
20070225,0.009048416545818
20070226_2,0.0258967721982427
20070226,0.0262394090376784
20070226,0.00252846246265
20070227,0.0233119354236566
20070228_2,0.027655894016546
20070228_2,0.0035585678614856
20070228,0.0043341251667192
20070301_2,0.0209850991867477
20070301,0.0038505762785861
20070302_2,
20070302,0.0091681349734051
20070302,0.0043914694155497
20070303_2,0.0086985596464861
20070303,0.0272947605739449
20070304_2,0.024895473862992
20070304,0.0209850991867477
20070304,0.0024006770405385
20070305,0.0072365165855808
20070306,0.0024628597671338
20070307,0.0295345098608979
20070309,0.0186438374583063
20070310_2,
20070310,0.028021805568961
20070311_2,
20070311,0.0023989591786183
20070312,0.0265865792607667
20070313,0.0111662461042756
20070314,
20070315,0.023932890713885
20070315,0.0110204361407953
20070316,0.0272947605739449
20070317,0.0252248626538178
20070318_2,0.0242495436917152
20070318,0.020440626372671
20070318,0.0028836373492568
20070319,0.0083622299592791
20070319,0.0149105026611825
20070320,
20070321,
20070322_2,0.0120825242186133
20070322_2,0.0032033762181868
20070322,
20070323_2,
20070323,0.0034209758848367
20070324,
20070325,0.0224105797661834
20070325,0.0080389044547292
20070326_2,0.0167829384894029
20070326,
20070328_2,0.0311288746393159
20070328,0.0272947605739449
20070329_2,0.0258967721982427
20070329,
20070330_2,
20070330,
20070331_2,0.0167829384894029
20070331_2,0.0074292742084456
20070331_2,0.0053485499936107
20070331,0.0074292742084456
20070401,0.0291488452638603
20070401,0.006776219977321
20070402_2,0.020440626372671
20070402_2,0.0111662461042756
20070402_2,0.0061805710615507
20070402,
20070403_2,0.009920452390286
20070403,0.0041121390977996
20070403,0.0149105026611825
20070404_2,0.0295345098608979
20070404,0.0165637851924595
20070404,0.0024628597671338
20070405,0.0299252771362769
20070406_2,0.0161340264071784
20070406,
20070407,0.0218291218792419
20070407,0.004058442372322
20070413_2,0.0287682167138779
20070413,0.0095368782372107
20070415,
20070416_2,0.0299252771362769
20070416,
20070417_2,0.0170049913752387
20070417_2,0.0033322163154713
20070417,0.0269383428481196
20070418,0.0079339316327065
20070419,0.027655894016546
20070419,0.0066877354160637
20070420,
20070421_2,0.0252248626538178
20070421_2,0.009663059438183
20070421,0.0130739901422626
20070423,0.0283925584497421
20070423,0.0051417483828303
20070424,0.0299252771362769
20070425_2,0.0163474936212856
20070425_2,0.0061805710615507
20070425,
20070426,
20070427,
20070428,
20070429_2,
20070429,0.0045680947346456
20070429,0.0032887039000427
20070430,
20070501,0.0061805710615507
20070502,0.0233119354236566
20070502,0.0149105026611825
20070502,0.0075275699734389
20070503,0.0036056508120418
20070505,0.0196502898395402
20070506,0.020440626372671
20070507_2,
20070507,
20070508,0.0295345098608979
20070510,0.01324697041281
20070510,0.0060202118996265
20070511_2,0.0110204361407953
20070511,0.0170049913752387
20070515,0.0283925584497421
20070515,0.0172299822140521
20070517,0.0224105797661834
20070517,0.0064291542196335
20070517,0.0034662383737675
20070518,
20070519_2,0.027655894016546
20070519_2,0.0172299822140521
20070519,0.0167829384894029
20070520_2,0.0291488452638603
20070520,0.0163474936212856
20070520,0.0022170341311046
20070521,
20070522,0.009920452390286
20070522,0.0053485499936107
20070524_2,0.0269383428481196
20070524,0.027655894016546
20070524,0.0159233466693997
20070524,0.0028459825230368
20070525_2,0.0265865792607667
20070525_2,0.0165637851924595
20070525_2,0.0095368782372107
20070525_2,0.0033322163154713
20070525,0.0055636691849175
20070525,0.0028836373492568
20070526_2,
20070526,0.0122423865319155
20070527_2,
20070527,0.0230075258287903
20070528_2,0.0295345098608979
20070528_2,0.0105943311313739
20070528_2,0.0029996175187112
20070528,0.009048416545818
20070529_2,0.0262394090376784
20070529,0.0230075258287903
20070529,0.0041665462776985
20070530,0.0155102045015474
20070530,0.0075275699734389
20070530,0.0036533567110199
20070531_2,0.0230075258287903
20070531_2,0.0122423865319155
20070531_2,0.0060998645436792
20070531,0.0269383428481196
20070531,0.0091681349734051
20070601,0.0262394090376784
20070601,0.014715799819404
20070602_2,0.021544075012614
20070602_2,0.0122423865319155
20070602_2,0.006514217526566
20070602,0.0299252771362769
20070604_2,0.0155102045015474
20070604_2,0.0057874404906336
20070604,
20070608_2,0.0255586095450805
20070608_2,0.0135998272738061
20070608,0.0163474936212856
20070609_2,
20070609,0.0218291218792419
20070610_2,0.0091681349734051
20070610_2,0.0034209758848367
20070610,0.0291488452638603
20070610,0.0076271662769699
20070610,0.0033322163154713
20070611,0.0283925584497421
20070612,0.0024306994968559
20070614,0.0258967721982427
20070615,
20070616,
20070617,
20070618,0.0299252771362769
20070620_2,0.0272947605739449
20070620,0.0094123447230378
20070620,0.0024954455457831
20070621,0.0141468136249758
20070622_2,
20070622,0.0207110736532356
20070623_2,0.0258967721982427
20070623,0.014715799819404
20070624_2,0.023932890713885
20070624_2,0.0033763044380338
20070624,0.0242495436917152
20070625,
20070626_2,0.0291488452638603
20070626_2,0.0161340264071784
20070626,0.0242495436917152
20070627,0.0199102802797801
20070628_2,0.0262394090376784
20070628_2,0.0075275699734389
20070628,0.0233119354236566
20070628,0.0104559892910689
20070628,0.0061805710615507
20070629,
20070630,0.0157154180088034
20070630,0.0071420214249678
20070701_2,0.0054193159659622
20070701,0.0269383428481196
20070701,0.0051417483828303
20070701,0.0029217903816063
20070702_2,0.0088136491627431
20070702,0.0134222393629169
20070702,0.0072365165855808
20070703,
20070704_2,
20070704,0.0287682167138779
20070705_2,0.0079339316327065
20070705_2,0.0033322163154713
20070705,
20070706_2,0.0163474936212856
20070706_2,0.0094123447230378
20070706,0.0104559892910689
20070706,0.0028088193973208
20070707_2,
20070707,
20070708_2,0.0083622299592791
20070708,
20070709_2,0.0172299822140521
20070709,
20070710_2,0.0104559892910689
20070710,0.0151077815910474
20070711,0.0252248626538178
20070711,0.0025958126038456
20070712_2,0.0043341251667192
20070712,0.0137797648273474
20070713,
20070714_2,
20070714,0.0129032686654669
20070715_2,0.0265865792607667
20070715_2,0.006776219977321
20070715,0.0303212146028738
20070716,
20070717_2,0.0230075258287903
20070717,
20070718,0.0303212146028738
20070719,0.0255586095450805
20070721_2,
20070721,
20070722_2,0.0047518239409359
20070722_2,0.0025619162220684
20070722,0.0265865792607667
20070723,
20070724_2,
20070724,0.0119247494034593
20070725_2,0.0283925584497421
20070725_2,0.0163474936212856
20070725,
20070726_2,0.0047518239409359
20070726,
20070727_2,0.0052787080904358
20070727,0.0193936943805896
20070728_2,
20070728,0.0218291218792419
20070729,
20070731_2,0.0149105026611825
20070731_2,0.0045084440946531
20070731,0.0053485499936107
20070801_2,
20070801,
20070802,0.0242495436917152
20070803_2,0.0188905116574214
20070803_2,0.0032033762181868
20070803,
20070805_2,
20070805,
20070806_2,
20070806,
20070807_2,
20070807,0.0079339316327065
20070808_2,
20070808,
20070809_2,0.0058640133663169
20070809,
20070810_2,0.027655894016546
20070810,0.0258967721982427
20070810,0.0057874404906336
20070810,0.0028088193973208
20070811,
20070812,0.0135998272738061
20070812,0.0039015227546952
20070813_2,0.0061805710615507
20070813,
20070814_2,
20070814,0.0153076706928866
20070814,0.006514217526566
20070814,0.0026301574642607
20070815,
20070816_2,0.01324697041281
20070816,0.0299252771362769
20070816,0.0110204361407953
20070817_2,
20070817,
20070819_2,
20070819,0.0311288746393159
20070819,0.0141468136249758
20070819,0.0052787080904358
20070820_2,0.0269383428481196
20070820_2,0.0043341251667192
20070820,0.0056372813714322
20070821_2,0.006776219977321
20070821_2,0.0037016938005696
20070821,
20070822_2,
20070822,
20070823_2,0.0201737106198672
20070823,0.0026649567370764
20070824_2,0.0196502898395402
20070824,
20070828_2,
20070828,0.0031615462096928
20070829,
20070830,0.0207110736532356
20070831_2,
20070831,0.0165637851924595
20070831,0.0057874404906336
20070831,0.0111662461042756
20070831,0.004058442372322
20070901,0.0272947605739449
20070901,0.0143339882840971
20070901,0.0076271662769699
20070902,0.0201737106198672
20070902,0.0086985596464861
20070902,0.0052787080904358
20070903_2,
20070903,0.0157154180088034
20070903,0.0088136491627431
20070903,0.0055636691849175
20070904_2,0.0032457596741063
20070904,0.0082530351203341
20070904,0.0024306994968559
20070905,0.0307223906668191
20070906_2,0.0265865792607667
20070906,
20070907_2,0.0191404495709217
20070907,0.0207110736532356
20070907,0.0100517086112065
20070907,0.0042775297248512
20070907,0.002306203455492
20070908_2,0.00549101823373
20070908_2,0.0032887039000427
20070908,0.0130739901422626
20070908,0.0043341251667192
20070909_2,0.0137797648273474
20070909_2,0.006776219977321
20070909,0.0221179401640499
20070909,0.0122423865319155
20070909,0.0072365165855808
20070909,0.0042216733119491
20070910_2,0.0064291542196335
20070910_2,0.0031615462096928
20070910,0.0287682167138779
20070910,0.002772141551434
20070911_2,
20070911,
20070912_2,
20070912,0.0111662461042756
20070913_2,
20070913,
20070914_2,
20070914,0.0031615462096928
20070915_2,0.0255586095450805
20070915_2,0.0032033762181868
20070915,0.0179229737434471
20070916,0.01324697041281
20070917_2,
20070917,0.0089302614134861
20070918_2,
20070918,
20070919_2,0.0022760888190705
20070919,0.0151077815910474
20070919,0.0066877354160637
20070919,0.0041665462776985
20070919,0.0025958126038456
20070920_2,0.0130739901422626
20070920_2,0.0025958126038456
20070920,
20070922_2,0.0139620831113584
20070922,0.0111662461042756
20070922,0.0070487601916557
20070922,0.0023676333286453
20070923_2,0.0057118675112542
20070923,0.0024306994968559
20070924_2,
20070924,0.0101847014661889
20070924,0.0062623453969091
20070925_2,0.0052097781898495
20070925,0.0116153535885012
20070926_2,0.0291488452638603
20070926_2,0.0070487601916557
20070926,0.0269383428481196
20070926,0.0070487601916557
20070926,0.0041665462776985
20070927_2,
20070927,0.0283925584497421
20070927,0.0032887039000427
20070928_2,
20070928,
20070929_2,0.0283925584497421
20070929,0.0075275699734389
20070929,0.0039531432970324
20070929,0.0025958126038456
20070930_2,0.028021805568961
20070930,0.0174579498775185
20070930,0.0072365165855808
20070930,0.0028836373492568
20071001_2,
20071001,0.0082530351203341
20071001,0.0027002164345643
20071002_2,0.0053485499936107
20071002,0.0155102045015474
20071003_2,0.0272947605739449
20071003,0.020440626372671
20071003,0.0069567167728981
20071004_2,0.0221179401640499
20071004_2,0.0026649567370764
20071004,0.0079339316327065
20071004,0.0033322163154713
20071005_2,0.0291488452638603
20071005,0.003512099724828
20071006_2,
20071006,0.0283925584497421
20071006,0.0105943311313739
20071006,0.0077280803262957
20071006,0.0042216733119491
20071007_2,
20071007,0.01324697041281
20071007,0.0095368782372107
20071007,0.002772141551434
20071008_2,0.0287682167138779
20071008_2,0.0124043639627835
20071008_2,0.0031615462096928
20071008,
20071009_2,0.0086985596464861
20071009_2,0.0043914694155497
20071009,0.0252248626538178
20071009,0.006514217526566
20071009,0.003512099724828
20071010_2,0.0085849729806951
20071010_2,0.0046897741465088
20071010,0.004058442372322
20071011_2,0.02457038626409
20071011_2,0.0122423865319155
20071011_2,0.0025958126038456
20071011,0.0029217903816063
20071012_2,0.021544075012614
20071012,0.0233119354236566
20071012,0.0076271662769699
20071013_2,0.0080389044547292
20071013_2,0.0048146947081579
20071013_2,0.0030795177214638
20071013,0.0199102802797801
20071014,0.0269383428481196
20071015,0.0155102045015474
20071015,0.0101847014661889
20071015,0.0072365165855808
20071016_2,
20071016,0.0242495436917152
20071017_2,0.0069567167728981
20071017_2,0.0028836373492568
20071017,0.024895473862992
20071017,0.0027359426485438
20071018_2,
20071018,0.0053485499936107
20071019_2,
20071019,0.0283925584497421
20071019,0.0116153535885012
20071020_2,0.0230075258287903
20071020,
20071021,0.0265865792607667
20071022,0.0287682167138779
20071022,0.0107345033546534
20071022,0.0059415993678024
20071023,0.0130739901422626
20071024,0.0176889337516194
20071025,0.0100517086112065
20071025,0.0061805710615507
20071026_2,0.0307223906668191
20071026_2,0.01324697041281
20071026,0.0047518239409359
20071027_2,0.0058640133663169
20071027,0.0191404495709217
20071027,0.0032457596741063
20071028,0.0295345098608979
20071028,0.0181601102880996
20071028,0.0048146947081579
20071029,0.0303212146028738
20071029,0.0165637851924595
20071029,0.009920452390286
20071030,0.0212627503166085
20071031,0.0165637851924595
20071101,0.0295345098608979
20071102,0.0181601102880996
20071102,0.011313985260501
20071102,0.00549101823373
20071102,0.0022760888190705
20071103,0.0283925584497421
20071104,
20071105,0.0233119354236566
20071107,0.0141468136249758
20071107,0.0101847014661889
20071108,0.0218291218792419
20071108,0.0111662461042756
20071109,0.0021880838766796
20071110,0.0116153535885012
20071110,0.0072365165855808
20071111,0.0060202118996265
20071112,0.0141468136249758
20071112,0.0100517086112065
20071112,0.0048783973103595
20071113,0.0255586095450805
20071114,0.0258967721982427
20071114,0.0153076706928866
20071114,0.009663059438183
20071114,0.0048783973103595
20071114,0.0027359426485438
20071115,0.0145236394268949
20071115,0.0108765301784673
20071115,0.0057118675112542
20071117,0.0193936943805896
20071118_2,0.028021805568961
20071118_2,0.0125684844960639
20071118_2,0.0036056508120418
20071118,0.01324697041281
20071118,0.0038505762785861
20071119,0.0255586095450805
20071119,0.0085849729806951
20071120,0.02457038626409
20071120,0.0137797648273474
20071121,0.0104559892910689
20071121,0.0057118675112542
20071122,0.0155102045015474
20071122,0.006514217526566
20071123,0.0287682167138779
20071123,0.0141468136249758
20071124_2,0.02457038626409
20071124,0.0255586095450805
20071124,0.0092894373800047
20071124,0.0030795177214638
20071125,0.0283925584497421
20071127,0.0272947605739449
20071127,0.0051417483828303
20071127,0.0032887039000427
20071128_2,0.0176889337516194
20071128_2,0.0092894373800047
20071128_2,0.0041121390977996
20071128,0.0036056508120418
20071129_2,0.0265865792607667
20071129_2,0.0174579498775185
20071129_2,0.0057874404906336
20071129,
20071130_2,
20071130,
20071201,
20071202,0.0193936943805896
20071202,0.0070487601916557
20071203_2,0.0207110736532356
20071203,0.003512099724828
20071204,0.0091681349734051
20071205,
20071206,0.0191404495709217
20071207,0.0135998272738061
20071207,0.0083622299592791
20071207,0.0035585678614856
20071209,0.0233119354236566
20071210,0.0157154180088034
20071210,0.0077280803262957
20071211,0.0026649567370764
20071212,
20071213_2,
20071213,0.0272947605739449
20071213,0.0172299822140521
20071214,0.0089302614134861
20071214,0.0063452016779091
20071215,0.0191404495709217
20071215,0.0081452661585666
20071216_2,0.0242495436917152
20071216,0.0291488452638603
20071216,0.009048416545818
20071217,0.0176889337516194
20071218,
20071219_2,0.027655894016546
20071219,0.028021805568961
20071219,0.0151077815910474
20071219,0.0053485499936107
20071220_2,0.0299252771362769
20071220_2,0.0130739901422626
20071220,0.0272947605739449
20071220,0.002772141551434
20071221,0.0130739901422626
20071222_2,
20071222,
20071223_2,0.0134222393629169
20071223_2,0.00252846246265
20071223,0.021544075012614
20071223,0.0040054468240806
20071224,0.0227070912449972
20071225_2,0.01324697041281
20071225_2,0.006514217526566
20071225,0.0057118675112542
20071226,0.0116153535885012
20071227_2,0.0071420214249678
20071227_2,0.0032887039000427
20071227,0.00686587526635
20071229,0.0283925584497421
20071230,0.027655894016546
20071230,0.0110204361407953
20071230,0.003512099724828
20071231_2,0.0157154180088034
20071231_2,0.0038002950666805
20071231,0.01324697041281
20071231,0.0047518239409359
20071231,0.0029604482117862
